"Dist Code","Year","State Code","State Name","Dist Name","JANUARY POTENTIAL (Millimeters)","FEBRUARY POTENTIAL (Millimeters)","MARCH POTENTIAL (Millimeters)","APRIL POTENTIAL (Millimeters)","MAY POTENTIAL (Millimeters)","JUNE POTENTIAL (Millimeters)","JULY POTENTIAL (Millimeters)","AUGUST POTENTIAL (Millimeters)","SEPTEMBER POTENTIAL (Millimeters)","OCTOBER POTENTIAL (Millimeters)","NOVEMBER POTENTIAL (Millimeters)","DECEMBER POTENTIAL (Millimeters)"
"1077","1993","11","Tamil Nadu","Ariyalur","125.87","136.92","178.12","181.16","202.93","193.07","195.11","180.61","163.95","132.47","112.08","113.1"
"1077","1994","11","Tamil Nadu","Ariyalur","129.0","136.44","181.32","174.56","201.18","206.19","187.23","180.95","165.5","133.8","114.22","115.23"
"1077","1995","11","Tamil Nadu","Ariyalur","130.85","137.91","177.74","174.52","191.73","205.61","188.61","175.09","165.28","138.72","112.32","119.65"
"1077","1996","11","Tamil Nadu","Ariyalur","134.43","146.32","184.41","172.67","215.66","185.56","184.18","172.74","158.04","131.08","108.03","109.62"
"1077","1997","11","Tamil Nadu","Ariyalur","123.64","127.21","175.23","164.69","184.42","194.66","194.25","183.52","164.31","128.82","105.31","108.89"
"1077","1998","11","Tamil Nadu","Ariyalur","128.39","143.03","184.88","182.55","193.12","207.65","173.1","162.56","160.33","135.11","106.21","111.99"
"1077","1999","11","Tamil Nadu","Ariyalur","129.29","142.23","173.41","182.69","193.36","199.06","186.4","174.23","165.04","125.6","112.48","113.3"
"1077","2000","11","Tamil Nadu","Ariyalur","127.37","131.82","169.47","175.61","191.73","191.98","186.17","172.61","150.99","130.89","114.32","109.01"
"1077","2001","11","Tamil Nadu","Ariyalur","125.31","124.74","172.78","161.68","206.71","200.09","184.35","181.08","157.62","129.11","104.96","110.46"
"1077","2002","11","Tamil Nadu","Ariyalur","121.19","138.16","170.04","168.33","204.74","181.28","186.83","183.84","165.13","129.74","109.79","113.38"
"1077","2003","11","Tamil Nadu","Ariyalur","131.15","136.46","174.38","174.47","201.46","193.81","169.21","162.35","163.81","129.86","110.12","112.69"
"1077","2004","11","Tamil Nadu","Ariyalur","123.75","132.86","172.08","180.73","175.26","184.65","166.15","171.63","148.92","129.02","109.47","115.34"
"1077","2005","11","Tamil Nadu","Ariyalur","126.84","132.57","175.23","159.9","180.96","190.55","181.55","166.12","158.13","125.07","108.46","107.93"
"1077","2006","11","Tamil Nadu","Ariyalur","121.02","128.36","161.7","170.07","188.85","170.33","184.11","175.66","156.91","130.72","107.08","111.92"
"1077","2007","11","Tamil Nadu","Ariyalur","125.4","128.65","165.64","164.66","182.24","162.37","164.82","157.33","158.64","130.97","106.46","105.43"
"1077","2008","11","Tamil Nadu","Ariyalur","117.15","124.93","159.35","161.45","192.23","183.68","167.63","157.86","158.47","127.96","110.13","107.57"
"1077","2009","11","Tamil Nadu","Ariyalur","121.7","125.74","164.04","175.93","184.8","184.56","184.43","164.34","160.21","137.24","105.97","109.55"
"1077","2010","11","Tamil Nadu","Ariyalur","121.84","128.8","168.22","175.66","180.42","169.22","172.88","156.79","147.45","130.52","101.79","104.25"
"1077","2011","11","Tamil Nadu","Ariyalur","124.91","130.03","168.84","161.74","188.59","197.53","182.45","168.87","164.72","124.07","106.75","109.8"
"1077","2012","11","Tamil Nadu","Ariyalur","116.89","131.77","172.31","171.8","190.72","195.77","179.18","176.78","166.51","132.69","109.73","116.53"
"1077","2013","11","Tamil Nadu","Ariyalur","127.94","134.8","171.56","178.25","200.48","202.97","191.98","167.09","162.73","135.05","108.13","108.92"
"1077","2014","11","Tamil Nadu","Ariyalur","150.07","128.94","174.64","174.99","182.97","189.02","194.64","172.28","161.07","131.07","109.35","110.85"
"1077","2015","11","Tamil Nadu","Ariyalur","122.69","136.24","174.72","169.69","175.83","179.54","187.84","168.63","165.93","131.03","106.05","110.53"
"1080","1990","11","Tamil Nadu","Krishnagiri","121.52","138.31","177.65","174.26","173.42","149.18","133.78","135.39","131.58","120.33","103.78","108.67"
"1080","1991","11","Tamil Nadu","Krishnagiri","126.42","140.66","181.82","174.6","170.84","140.77","136.25","136.71","130.52","118.29","103.54","106.31"
"1080","1992","11","Tamil Nadu","Krishnagiri","124.03","138.99","183.48","182.03","169.62","144.46","132.73","136.78","130.91","118.53","105.38","108.36"
"1080","1993","11","Tamil Nadu","Krishnagiri","125.62","140.81","183.1","181.06","176.99","147.57","137.03","139.06","132.85","119.07","106.91","106.4"
"1080","1994","11","Tamil Nadu","Krishnagiri","127.79","139.03","190.77","175.4","177.31","153.92","132.41","138.53","135.37","119.08","105.45","106.03"
"1080","1995","11","Tamil Nadu","Krishnagiri","127.27","140.74","183.15","175.32","173.56","152.4","131.38","132.81","133.78","121.36","106.15","112.38"
"1080","1996","11","Tamil Nadu","Krishnagiri","133.63","147.23","191.74","173.9","181.11","142.09","131.09","133.5","129.89","119.05","103.84","104.72"
"1080","1997","11","Tamil Nadu","Krishnagiri","120.1","129.36","176.93","165.03","169.37","143.21","135.78","140.68","129.79","119.82","104.37","107.89"
"1080","1998","11","Tamil Nadu","Krishnagiri","124.91","142.57","187.47","172.91","171.03","153.01","127.09","126.05","128.64","118.61","103.12","104.34"
"1080","1999","11","Tamil Nadu","Krishnagiri","121.07","141.42","181.72","178.51","166.96","147.21","130.85","131.1","131.77","116.06","104.62","104.9"
"1080","2000","11","Tamil Nadu","Krishnagiri","123.29","136.93","177.08","171.3","174.19","146.21","132.4","131.54","127.32","117.84","107.81","103.48"
"1080","2001","11","Tamil Nadu","Krishnagiri","123.95","134.61","172.9","160.75","180.28","150.59","133.07","139.5","126.58","117.65","102.35","106.81"
"1080","2002","11","Tamil Nadu","Krishnagiri","122.89","138.3","178.95","173.63","178.84","142.5","135.45","141.53","135.52","119.73","106.39","108.7"
"1080","2003","11","Tamil Nadu","Krishnagiri","126.62","140.55","179.27","172.83","183.58","144.44","125.69","130.11","137.73","117.33","105.65","107.08"
"1080","2004","11","Tamil Nadu","Krishnagiri","120.75","135.21","179.87","169.9","158.2","141.52","124.04","136.04","124.93","116.46","101.62","107.4"
"1080","2005","11","Tamil Nadu","Krishnagiri","123.46","135.88","178.44","164.13","165.13","141.88","128.31","132.73","128.31","114.92","100.17","102.08"
"1080","2006","11","Tamil Nadu","Krishnagiri","118.17","128.66","170.9","168.48","171.55","135.23","138.31","138.13","129.61","119.72","103.27","105.13"
"1080","2007","11","Tamil Nadu","Krishnagiri","120.7","133.22","175.87","165.67","167.88","134.41","126.7","126.17","131.52","120.3","102.47","103.08"
"1080","2008","11","Tamil Nadu","Krishnagiri","118.14","132.51","165.39","167.5","165.41","143.62","123.22","127.02","128.2","115.48","104.22","103.17"
"1080","2009","11","Tamil Nadu","Krishnagiri","119.49","132.96","173.19","171.2","163.99","136.98","132.72","132.18","129.65","125.03","104.61","106.8"
"1080","2010","11","Tamil Nadu","Krishnagiri","122.46","132.04","175.75","169.85","166.39","132.63","124.13","127.87","128.75","117.46","100.6","100.17"
"1080","2011","11","Tamil Nadu","Krishnagiri","118.89","129.3","173.64","162.46","167.2","151.42","132.27","130.0","135.39","116.3","102.09","102.29"
"1080","2012","11","Tamil Nadu","Krishnagiri","114.36","133.07","178.63","168.13","168.32","147.89","131.69","133.08","134.23","118.46","105.87","109.65"
"1080","2013","11","Tamil Nadu","Krishnagiri","123.4","134.6","179.56","173.75","167.79","146.49","132.81","134.09","127.15","119.43","104.1","104.89"
"1080","2014","11","Tamil Nadu","Krishnagiri","137.04","132.1","178.33","177.81","164.93","146.63","137.28","133.1","133.66","118.68","103.4","106.29"
"1080","2015","11","Tamil Nadu","Krishnagiri","119.22","132.68","171.07","165.37","159.32","134.04","135.46","133.91","133.55","119.57","101.75","104.7"
"2020","1990","11","Tamil Nadu","Thiruppur","132.18","146.82","178.75","176.97","176.58","161.44","153.59","155.62","152.4","129.33","113.06","121.99"
"2020","1991","11","Tamil Nadu","Thiruppur","139.01","150.64","182.86","173.52","159.06","154.75","157.08","157.24","150.13","128.28","113.1","121.01"
"2020","1992","11","Tamil Nadu","Thiruppur","141.47","144.63","183.2","173.35","167.86","161.45","154.4","158.91","149.54","129.93","112.52","124.76"
"2020","1993","11","Tamil Nadu","Thiruppur","138.8","146.91","182.26","175.48","175.07","163.26","160.43","160.77","155.79","129.23","115.37","118.05"
"2020","1994","11","Tamil Nadu","Thiruppur","140.58","149.65","193.89","173.06","179.75","164.08","149.75","155.68","150.46","124.46","115.76","121.77"
"2020","1995","11","Tamil Nadu","Thiruppur","142.48","149.58","184.74","172.68","172.34","163.41","151.95","151.75","155.56","135.2","112.18","130.02"
"2020","1996","11","Tamil Nadu","Thiruppur","148.87","159.28","191.49","172.81","187.17","153.49","150.36","153.46","148.3","129.44","109.6","113.76"
"2020","1997","11","Tamil Nadu","Thiruppur","132.53","134.55","175.28","164.75","165.52","149.87","155.46","158.24","146.09","122.96","108.49","120.67"
"2020","1998","11","Tamil Nadu","Thiruppur","137.66","149.66","185.86","174.5","169.35","164.31","144.69","142.0","148.79","132.72","106.16","113.01"
"2020","1999","11","Tamil Nadu","Thiruppur","129.49","147.34","175.65","194.57","174.73","157.29","151.71","151.1","150.84","118.08","113.57","117.14"
"2020","2000","11","Tamil Nadu","Thiruppur","135.84","140.48","172.7","176.72","176.88","158.43","150.59","144.7","138.15","127.87","117.19","114.46"
"2020","2001","11","Tamil Nadu","Thiruppur","134.72","138.09","170.76","155.78","178.65","155.21","147.97","152.92","142.49","128.6","106.37","119.62"
"2020","2002","11","Tamil Nadu","Thiruppur","134.47","149.95","174.77","172.93","182.52","156.52","154.11","150.36","147.73","121.14","110.59","117.28"
"2020","2003","11","Tamil Nadu","Thiruppur","138.01","148.08","177.01","170.32","177.66","153.89","150.28","152.35","153.3","124.41","117.16","121.92"
"2020","2004","11","Tamil Nadu","Thiruppur","134.73","144.95","178.25","169.52","158.25","151.97","148.96","147.94","135.3","119.94","107.72","116.84"
"2020","2005","11","Tamil Nadu","Thiruppur","130.05","141.85","170.65","158.72","162.88","155.13","146.71","146.81","146.98","118.84","106.54","108.79"
"2020","2006","11","Tamil Nadu","Thiruppur","128.9","136.41","166.32","168.24","163.63","141.3","149.44","145.66","137.28","127.85","109.06","119.08"
"2020","2007","11","Tamil Nadu","Thiruppur","130.94","140.29","174.54","164.98","164.33","146.81","141.87","144.03","148.94","125.43","108.66","114.9"
"2020","2008","11","Tamil Nadu","Thiruppur","123.14","138.96","164.38","166.81","167.18","149.0","142.42","139.74","142.8","120.15","111.87","115.85"
"2020","2009","11","Tamil Nadu","Thiruppur","130.52","140.0","166.85","172.2","174.5","158.69","143.08","146.94","145.41","130.39","109.97","120.23"
"2020","2010","11","Tamil Nadu","Thiruppur","132.99","140.05","176.53","171.37","160.3","142.09","138.5","146.86","141.93","125.26","102.28","107.86"
"2020","2011","11","Tamil Nadu","Thiruppur","127.2","133.36","169.21","162.67","172.46","159.27","150.16","149.27","149.91","118.04","110.49","113.33"
"2020","2012","11","Tamil Nadu","Thiruppur","125.51","142.33","179.51","166.73","173.07","155.15","149.14","147.28","149.53","123.72","114.09","125.67"
"2020","2013","11","Tamil Nadu","Thiruppur","136.38","145.37","177.0","172.18","171.85","150.61","150.21","147.48","146.32","132.62","113.15","116.89"
"2020","2014","11","Tamil Nadu","Thiruppur","150.37","143.81","186.47","175.03","161.85","162.17","153.25","145.43","146.84","119.21","109.74","114.76"
"2020","2015","11","Tamil Nadu","Thiruppur","127.87","144.83","176.03","157.52","148.8","143.25","154.62","148.75","143.86","128.3","107.88","116.39"
